Department,District,Sname,Stid,Stid_temp
개화2팀,강서구,1168. 마곡엠밸리10단지 앞,1168,1168
상암2팀,은평구,984.상신초등학교앞 버스정류장,984,984.
천호1팀,강동구,3684. 고덕자이(105동 앞),3684,3684
천호1팀,송파구,1274. 영파여고 앞,1274,1274
천왕1팀,구로구,1966. 한마을아파트 정문상가,1966,1966
학여울2팀,강남구,2342. 대청역 1번출구 뒤,2342,2342
상암3팀,은평구,962. 은평뉴타운 힐데스하임,962,962.
훈련원1팀,중구,387. 훈련원공원주차장 앞,387,387.
상암2팀,은평구,4657. 본 서부병원 교차로 사거리,4657,4657
훈련원2팀,성북구,1385.성신여대입구역 3번출구 앞,1385,1385
천호1팀,강동구,1074.대명초교입구 사거리,1074,1074
학여울2팀,송파구,2658.가락몰 업무동,2658,2658
중랑1팀,광진구,3566.우성4차아파트,3566,3566
천호1팀,강동구,1086.래미안 솔베뉴(구천면로),1086,1086
중랑3팀,중랑구,1478.홈플러스 상봉점 앞,1478,1478
중랑2팀,성동구,530. 청계벽산아파트 앞,530,530.
상암1팀,마포구,420. 서울시 공공자전거 상암센터,420,420.
도봉1팀,노원구,4026. 상계주공1단지아파트,4026,4026
개화1팀,강서구,2735.마곡 공공청사,2735,2735
세종로 4팀,중구,826. 서울역 서부교차로2,826,826.
이수3팀,서초구,2505. 우성아파트사거리 (기업은행앞),2505,2505
영남2팀,동작구,4167. 구로교 아래,4167,4167
중랑2팀,성동구,3550.금호나들목,3550,3550
상암1팀,마포구,492.성산시영아파트 후문,492,492.
훈련원4팀,동대문구,622. 전농사거리 교통섬,622,622.
이수2팀,관악구,2111. 서울대입구역 1번출구,2111,2111
개화1팀,강서구,1194. 센서텍㈜,1194,1194
세종로3팀,용산구,849. 삼각지 자이아파트,849,849.
천왕2팀,구로구,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),1956,1956
영남2팀,동작구,2003. 사육신공원앞,2003,2003
중랑2팀,성동구,557. 도선동 주민센터 앞,557,557.
도봉3팀,도봉구,1767.태양중앙교회 앞,1767,1767
천호1팀,강동구,1081.트레빌빌딩,1081,1081
훈련원1팀,중구,473.을지로4가역 9번출구,473,473.
중랑3팀,중랑구,1446. 중랑전화국 교차로,1446,1446
천호2팀,송파구,2651.경찰병원역 3번출구 앞,2651,2651
중랑1팀,광진구,3879. 중랑천 뚝방길 산책로 입구,3879,3879
상암1팀,마포구,112. 극동방송국 앞,112,112.
학여울2팀,송파구,1286. 위례중앙푸르지오 1단지 앞,1286,1286
중랑3팀,중랑구,4820. 망우역 2번 출구,4820,4820
영남2팀,동작구,2016. 신대방삼거리역 3번출구쪽,2016,2016
도봉1팀,노원구,4019. 상계주공10단지 버스정류소,4019,4019
개화4팀,양천구,711. 신일해피트리아파트 앞,711,711.
세종로2팀,종로구,334. 종로3가역 2번출구 뒤,334,334.
학여울2팀,송파구,1249. 아주중학교건너편,1249,1249
중랑3팀,중랑구,1431. 중랑구청 사거리,1431,1431
천왕3팀,금천구,1804. 독산역 2번출구 자전거주차장,1804,1804
이수3팀,서초구,2211. 서초구립반포도서관 앞,2211,2211
개화1팀,강서구,3782. 겸재정선미술관,3782,3782
세종로3팀,용산구,815. LIG강촌아파트 103동앞,815,815.
학여울2팀,송파구,4491. 장지역 1번출구,4491,4491
중랑3팀,중랑구,1413. 봉화산역 5번출구 뒤,1413,1413
천왕2팀,구로구,3907. 신도림7차e편한세상아파트 806동 앞,3907,3907
훈련원4팀,동대문구,669.청계한신휴플러스앞 삼거리,669,669.
개화4팀,양천구,722. 경서농협 버스정류장(우리은행신정동지점방향),722,722.
천호2팀,송파구,1229. 송파체육문화회관 앞,1229,1229
훈련원2팀,성북구,1336. 성북3교 위,1336,1336
훈련원2팀,성북구,1327. 상월곡역 3번출구,1327,1327
중랑1팀,광진구,3587.우성식품 앞,3587,3587
상암3팀,은평구,900. 은평예술회관,900,900.
상암1팀,마포구,181. 망원초록길 입구,181,181.
도봉2팀,노원구,1605. 헬스케어,1605,1605
세종로2팀,종로구,385. 종각역 5번출구,385,385.
중랑1팀,광진구,3868. 자양한강도서관,3868,3868
천호1팀,강동구,3683. KT&G강동지사,3683,3683
상암1팀,마포구,412. DMC산학협력연구센터 앞,412,412.
개화4팀,양천구,4522. 신곡시장,4522,4522
영남2팀,관악구,2189. 봉천역 4번출구,2189,2189
상암2팀,은평구,917. 녹번역 3번출구,917,917.
세종로1팀,종로구,4710. 자교교회 앞,4710,4710
천호1팀,강동구,1059. 래미안 강동팰리스(102동),1059,1059
중랑3팀,중랑구,4812. 묵동 이마트 앞,4812,4812
도봉2팀,노원구,1640. 한내근린공원 북측,1640,1640
훈련원2팀,성북구,1362. 보문역6번출구 앞,1362,1362
개화2팀,강서구,1141. 곰달래 문화복지센터 1-1,1141,1141
훈련원2팀,성북구,1319. 종암사거리 분수대,1319,1319
이수3팀,서초구,2231. 삼성타운(삼성생명) A동 맞은편,2231,2231
상암2팀,서대문구,179. 가좌역 4번출구 앞,179,179.
개화2팀,강서구,2746.수명산파크 4단지 411동 앞,2746,2746
상암1팀,마포구,490.가온문화공원,490,490.
개화1팀,강서구,1108. 공항시장역 2번출구 뒤,1108,1108
영남3팀,영등포구,220. 미성아파트 A동 앞,220,220.
도봉2팀,노원구,4024. 꿈의숲 SK뷰 아파트,4024,4024
개화4팀,양천구,758. 한사랑교회 앞,758,758.
영남1팀,영등포구,4557. 리버뷰신안인스빌2차 후문,4557,4557
천왕2팀,구로구,1957. 구일고등학교 정문,1957,1957
훈련원4팀,동대문구,624. 전농동 동아아파트 앞,624,624.
상암1팀,마포구,3011.경의선(노고산동),3011,3011
영남1팀,양천구,4532. 목동현대아파트 후문 앞,4532,4532
도봉1팀,노원구,1667. 중계중학교,1667,1667
천왕1팀,구로구,1964. 원메디타운 앞,1964,1964
영남2팀,동작구,2007. 유한양행앞,2007,2007
영남2팀,관악구,2170. 조원동서울본병원,2170,2170
개화3팀,강서구,1175. 대한항공 인력개발센터,1175,1175
영남1팀,영등포구,4598. 오목교 동측 지하보도,4598,4598
상암1팀,마포구,438. 성산2-1 공영주차장,438,438.
상암2팀,서대문구,178. 증산3교 앞,178,178.
개화3팀,강서구,1174. 강서구청사거리(부민병원),1174,1174
개화3팀,강서구,1185. 등촌9단지,1185,1185
학여울2팀,강남구,2404. 대모산입구역 4번 출구 앞,2404,2404
훈련원2팀,성북구,1338. 용문2교 옆,1338,1338
개화3팀,양천구,766. 신목동역 3번출구,766,766.
중랑3팀,중랑구,1471.동양쇼핑 정류소 앞,1471,1471
세종로2팀,종로구,326. 안국역 5번출구 앞,326,326.
중랑3팀,중랑구,4804. 동서울농협 앞,4804,4804
중랑2팀,성동구,537. 한양대후문역 부근,537,537.
훈련원3팀,동대문구,674.고대앞사거리 교통섬,674,674.
천왕1팀,구로구,1991. 오류동역 맞은편,1991,1991
중랑2팀,성동구,558. 성동광진 교육지원청 앞,558,558.
훈련원4팀,동대문구,4114. 휘경여중고삼거리,4114,4114
중랑3팀,중랑구,1456. 상아빌딩(우림시장 교차로),1456,1456
도봉2팀,노원구,1670. 노원경찰서교차로,1670,1670
상암1팀,마포구,426. 서울신용보증재단,426,426.
세종로3팀,용산구,4633. 센트럴파크타워 앞,4633,4633
훈련원1팀,종로구,340. 혜화동 로터리,340,340.
중랑2팀,성동구,3549.건영아파트 앞,3549,3549
중랑2팀,성동구,4377. 우영테크노센터 앞,4377,4377
천왕2팀,구로구,1974. 신도림2차e편한세상아파트 203동 앞,1974,1974
도봉1팀,노원구,4020. 중계동 성모빌딩 앞,4020,4020
개화3팀,강서구,2742.강서구민올림픽체육센터,2742,2742
영남2팀,관악구,2115. 관악구시설관리공단,2115,2115
훈련원3팀,동대문구,663. 외대앞역 4번출구,663,663.
개화1팀,강서구,1190. 마곡역 교차로(2번출구),1190,1190
천호2팀,송파구,2644. 성내5교,2644,2644
상암2팀,은평구,989. 신응교(가좌로) 앞,989,989.
도봉3팀,도봉구,4080. 창동주공19단지앞,4080,4080
훈련원3팀,동대문구,615. 용두동 래미안허브리츠아파트 앞,615,615.
영남2팀,관악구,2108. 은천치안센터,2108,2108
천왕2팀,구로구,1920. 서울미래초등학교 사거리,1920,1920
학여울2팀,강남구,2384. 자곡사거리,2384,2384
상암1팀,서대문구,116. 일진아이윌아파트 옆,116,116.
영남1팀,영등포구,266. 영등포청과시장 사거리,266,266.
중랑2팀,성동구,4383. 푸조비즈타워 앞,4383,4383
개화3팀,강서구,1121. 가양레포츠센터 앞,1121,1121
세종로2팀,종로구,368. SK 서린빌딩 앞,368,368.
영남2팀,동작구,4169. 신대방삼거리,4169,4169
천호1팀,강동구,1061. 천호초교 입구 사거리(일주빌딩),1061,1061
천호1팀,강동구,3656. 둔촌푸르지오아파트,3656,3656
영남3팀,영등포구,221. 여의도초교 앞,221,221.
천호2팀,송파구,4500. 풍납나들목,4500,4500
도봉2팀,노원구,1677. 육군사관학교 앞,1677,1677
천호1팀,강동구,1028. 포레스 주상복합 빌딩,1028,1028
훈련원4팀,동대문구,657. 동대문롯데캐슬아파트 앞,657,657.
영남3팀,영등포구,201. 진미파라곤 앞,201,201.
훈련원3팀,동대문구,605. 신설동역8번출구,605,605.
영남2팀,동작구,2056. 동작구민 체육센터,2056,2056
개화3팀,양천구,"773.염창역 3, 4번 출구 사이",773,773.
천왕2팀,구로구,1959. 구로구의회 앞,1959,1959
천왕1팀,구로구,1933. 개봉푸르지오아파트 상가,1933,1933
상암3팀,은평구,961. 불광역 9번 출구,961,961.
상암1팀,서대문구,128. 신촌역(2호선) 1번출구 옆,128,128.
천왕1팀,양천구,763. 목동11단지 아파트,763,763.
도봉1팀,노원구,1657. 노원구청,1657,1657
세종로 4팀,용산구,834. 효창공원앞역 3번출구 뒤,834,834.
중랑2팀,성동구,550. 서울시설공단 앞,550,550.
도봉3팀,도봉구,1744.KT방학지사 앞,1744,1744
천호1팀,강동구,3687. 신명초교입구 교차로,3687,3687
도봉4팀,강북구,"1501. 미아역 3번,4번 출구 사이",1501,1501
영남2팀,관악구,2103. 신림동 우방아파트,2103,2103
천왕3팀,금천구,1824. 독산근린공원 입구,1824,1824
개화1팀,강서구,3754. 신방화역 8번출구,3754,3754
영남3팀,영등포구,255. 도림사거리,255,255.
훈련원3팀,동대문구,4117. 휘경119안전센터 앞,4117,4117
영남1팀,영등포구,264. 교보생명보험 앞,264,264.
개화1팀,강서구,5062. 마곡동 767-6,5062,5062
중랑1팀,광진구,3581.광진광장,3581,3581
중랑2팀,성동구,578. 성동세무서 부근,578,578.
천왕2팀,구로구,1908. 해원리바파크 육교 밑,1908,1908
학여울2팀,송파구,2648.헬리오시티 112동 앞,2648,2648
중랑2팀,성동구,3544.한양대역 3번 출구,3544,3544
상암1팀,마포구,104. 합정역 1번출구 앞,104,104.
상암1팀,은평구,972. 수색역,972,972.
도봉4팀,강북구,1535. 효성인텔리안 앞,1535,1535
개화1팀,강서구,3756. 마곡힐스테이트 정문,3756,3756
천왕2팀,구로구,1984. 구로구청,1984,1984
중랑1팀,광진구,3578.중곡동 파크웨이빌딩,3578,3578
영남3팀,영등포구,234. 영등포구민체육센터 앞,234,234.
중랑3팀,중랑구,1450. 화랑대역 7번출구,1450,1450
훈련원1팀,종로구,3422.성균관대 정문,3422,3422
개화1팀,강서구,2707.한강아파트,2707,2707
훈련원2팀,성북구,1390.석관래미안아트리치,1390,1390
훈련원2팀,성북구,1318. 길음역 3번출구 뒤,1318,1318
중랑2팀,성동구,507. 성수아이에스비즈타워 앞,507,507.
세종로2팀,중구,398. 을지로3가역 3번출구,398,398.
세종로1팀,종로구,369. 광화문 시민열린마당,369,369.
학여울2팀,송파구,2605. 복정역 1번 출구 앞,2605,2605
영남2팀,관악구,2169. 봉천역 2번출구,2169,2169
개화2팀,양천구,739. 신월사거리,739,739.
훈련원2팀,성북구,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,1359,1359
영남1팀,영등포구,231. 남부고용노동지청 남측,231,231.
개화3팀,양천구,700. KB국민은행 염창역 지점 앞,700,700.
천호1팀,강동구,1075.천동초교 삼거리,1075,1075
중랑2팀,성동구,4381. 더스페이스타워 앞,4381,4381
훈련원1팀,종로구,3415.동대문역6번출구,3415,3415
개화4팀,양천구,716.신정6동 주민센터 인근,716,716.
개화2팀,강서구,1148. 볏골공원,1148,1148
천호2팀,송파구,2653.올림픽공원사거리(선수촌아파트),2653,2653
개화1팀,강서구,3774. 마곡9단지 910동 상가앞,3774,3774
중랑2팀,성동구,511. 서울숲역 5번 출구 옆,511,511.
영남3팀,영등포구,214. 금융감독원 앞,214,214.
중랑1팀,광진구,3865. 이튼타워리버 2차,3865,3865
이수3팀,서초구,2220. 반포본동 주민센터 앞,2220,2220
상암1팀,마포구,4222. 서울디자인고등학교 앞,4222,4222
학여울2팀,송파구,1245. 문정 법조단지9,1245,1245
도봉2팀,노원구,2908. 광운대학교 중앙도서관,2908,2908
이수3팀,서초구,2530.삼호3차아파트 앞,2530,2530
천왕2팀,구로구,3914. 신도림쌍용플래티넘노블아파트 앞,3914,3914
중랑1팀,광진구,546. 잠실대교북단 교차로,546,546.
이수2팀,동작구,2060. 남성역3번출구 뒤,2060,2060
영남2팀,동작구,2054. 삼익아파트,2054,2054
중랑2팀,성동구,563. 성동세무서 건너편,563,563.
중랑1팀,광진구,3586.군자역 비채온 오피스텔,3586,3586
훈련원1팀,종로구,3413.종로플레이스,3413,3413
천호2팀,송파구,4484. 잠실나루역4번출구뒤,4484,4484
훈련원4팀,동대문구,626. 군자교 서측 녹지대,626,626.
도봉4팀,강북구,1530. 광산사거리,1530,1530
중랑3팀,중랑구,1404. 동일로 지하차도,1404,1404
세종로2팀,종로구,3407.안국동사거리(신),3407,3407
상암1팀,마포구,157. 애오개역 4번출구 앞,157,157.
이수1팀,서초구,2252. 잔디마을 마을버스 정류장,2252,2252
훈련원2팀,성북구,4418. 종암동 동덕여대 제2생활관 앞,4418,4418
도봉2팀,노원구,4036. 하계역 6번출구,4036,4036
도봉1팀,노원구,1690. 도봉운전면허시험장 버스정류장 옆,1690,1690
영남3팀,영등포구,3212.신풍역 6번출구,3212,3212
개화4팀,강서구,1146. 곰달래사거리,1146,1146
영남1팀,영등포구,265. 영등포유통상가 사거리,265,265.
훈련원2팀,성북구,1369. 미아사거리,1369,1369
도봉3팀,도봉구,1737. 하나은행 (창동점),1737,1737
영남2팀,동작구,237. 보라매 두산위브 건너편,237,237.
훈련원1팀,중구,481.신당역 10번 출구,481,481.
도봉4팀,강북구,1552. 강북구청사거리(던킨도너츠 앞),1552,1552
상암2팀,서대문구,166. 가재울 초등학교,166,166.
개화2팀,강서구,2741.마곡수명산파크5-6단지,2741,2741
도봉3팀,도봉구,1708. 보건소사거리(다비치안경창동점),1708,1708
중랑3팀,중랑구,1433. 중화역 2번출구,1433,1433
천왕3팀,금천구,1841. 가산동 주민센터,1841,1841
학여울2팀,송파구,1224. 아시아지하보도 2번 출구,1224,1224
도봉2팀,노원구,4013. 중계 롯데마트,4013,4013
중랑3팀,중랑구,1416. 상봉역 3번출구,1416,1416
중랑2팀,성동구,3560.성동구 견인차량 보관소 앞,3560,3560
개화3팀,양천구,701. 목동사거리 부근,701,701.
천호1팀,송파구,5752. 풍납백제문화공원 옆 인근,5752,5752
영남3팀,영등포구,248. 초원아파트 앞,248,248.
세종로 4팀,용산구,819. 선린인터넷 고등학교,819,819.
세종로3팀,용산구,860.LG한강 자이아파트 앞,860,860.
세종로2팀,종로구,329. 청계2가 사거리 옆,329,329.
도봉2팀,노원구,2909. 석계역 3번 출구,2909,2909
상암2팀,은평구,915. 증산역 4번출구,915,915.
천호1팀,강동구,1021. 강일동 리슈빌 빌딩앞,1021,1021
영남2팀,동작구,2070. 노량진역 2번 출구 앞,2070,2070
중랑2팀,성동구,521. 왕십리역 11번 출구 앞,521,521.
천호2팀,송파구,1226. 잠실4동 주민센터 옆,1226,1226
상암3팀,은평구,950. 구산역 2번 출구 예일여고 버스정류장,950,950.
훈련원1팀,중구,374. 청구역 2번출구 앞,374,374.
개화1팀,강서구,2702. 마곡 엠밸리2단지,2702,2702
개화1팀,강서구,5053. 신마곡벽산블루밍메트로오피스텔앞,5053,5053
이수2팀,관악구,2171. 서울대입구역 5번출구,2171,2171
개화2팀,강서구,3764. 관문주유소(GS칼택스) 앞,3764,3764
영남2팀,동작구,2067. 보라매역?동작세무서 버스정류장(강남중학교방면),2067,2067
세종로1팀,종로구,308. 광화문 S타워 앞,308,308.
중랑2팀,성동구,3548.뚝섬역 6번출구,3548,3548
천호1팀,강동구,1004. 삼성광나루아파트 버스정류장,1004,1004
학여울2팀,송파구,4465. 건영아파트앞 사거리,4465,4465
영남1팀,양천구,756. 목동주차장,756,756.
개화4팀,강서구,2737.까치산역 3번 출구,2737,2737
개화3팀,강서구,3794. 안양천합수부(현대3차아파트),3794,3794
중랑2팀,성동구,582. 경일중학교 앞,582,582.
개화2팀,강서구,2713.우장초등학교 앞,2713,2713
천호2팀,송파구,1212. 송파역 2번 출구앞,1212,1212
도봉4팀,강북구,1529. 미아동 한국전력공사,1529,1529
영남1팀,영등포구,267. 삼성화재 사옥 옆,267,267.
천호1팀,강동구,1022. 길동 사거리(초소앞),1022,1022
개화2팀,강서구,3759. 이대서울병원,3759,3759
도봉3팀,도봉구,1720. 도봉구청 옆(중랑천변),1720,1720
개화1팀,강서구,2724.(재)FITI시험연구원,2724,2724
영남3팀,영등포구,215. 여의도고교 앞,215,215.
영남2팀,동작구,2013. 장승배기역 5번출구,2013,2013
상암2팀,서대문구,3119.연희 브라운스톤 아파트 앞,3119,3119
도봉2팀,노원구,1683. 노원문화예술회관,1683,1683
도봉3팀,도봉구,4077. 도봉제1교,4077,4077
중랑2팀,광진구,3506. 영동대교 북단,3506,3506
도봉1팀,노원구,1661. 당현천근린공원,1661,1661
도봉1팀,노원구,2913.상계8동 주민센터,2913,2913
영남3팀,영등포구,252. 보라매역4번출구,252,252.
천호2팀,송파구,1227. 거여역 8번출구 뒤,1227,1227
훈련원2팀,성북구,1306. 한성대입구역2번출구,1306,1306
천호2팀,송파구,4859. 잠실나루 나들목,4859,4859
학여울2팀,송파구,2618. 삼전역 1번출구,2618,2618
천왕2팀,구로구,3905. 희훈타워빌 앞,3905,3905
학여울1팀,강남구,2306. 압구정역 2번 출구 옆,2306,2306
천호2팀,송파구,1259. 방이역 1번출구,1259,1259
이수2팀,동작구,2032. 이수역 11번출구쪽,2032,2032
영남3팀,영등포구,203. 국회의사당역 3번출구 옆,203,203.
중랑3팀,중랑구,1401. 극동늘푸른아파트,1401,1401
세종로 4팀,용산구,838. 숙대입구역 4번출구,838,838.
중랑3팀,중랑구,4813. 망우지구대,4813,4813
영남2팀,동작구,4171. 우성아파트 앞,4171,4171
영남3팀,영등포구,258. 신길역3번출구,258,258.
개화3팀,강서구,1172. 가양3동 주민센터,1172,1172
영남2팀,관악구,3811.신사로입구,3811,3811
훈련원3팀,동대문구,609. 제기2교,609,609.
훈련원1팀,중구,474.동대문역사문화공원역 1번출구 뒤편,474,474.
영남3팀,영등포구,4575. 대림동 e편한세상영등포아델포레,4575,4575
학여울1팀,강남구,2335. 3호선 매봉역 3번출구앞,2335,2335
도봉1팀,노원구,1689. 마들역 3번출구,1689,1689
상암1팀,마포구,4218. 디지털매직스페이스,4218,4218
영남2팀,관악구,2106. 세이브마트,2106,2106
상암1팀,마포구,108. 서교동 사거리,108,108.
천호2팀,송파구,4486. 홈플러스 잠실점,4486,4486
훈련원3팀,동대문구,635. 시조사 앞 (청량고정문 옆),635,635.
훈련원2팀,성북구,1384.성신여대입구역 5번출구,1384,1384
개화3팀,강서구,1139. 용문사 버스정류장,1139,1139
상암2팀,서대문구,175. 홍연2교옆,175,175.
중랑1팀,광진구,577. 광진청소년수련관,577,577.
개화3팀,양천구,754. 목동1단지아파트 118동 앞,754,754.
천왕2팀,구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,2000,2000
천왕3팀,금천구,1830. 빅마켓 금천점 앞,1830,1830
훈련원4팀,동대문구,642. 신답역 사거리,642,642.
학여울2팀,송파구,1269. 리센츠아파트,1269,1269
학여울2팀,송파구,4876. 삼전동주민센터 앞,4876,4876
영남1팀,영등포구,3205.문래현대2차,3205,3205
개화2팀,강서구,1177. 수명중?고교,1177,1177
상암1팀,마포구,119. 서강나루 공원,119,119.
도봉2팀,노원구,1602. 광운대역 앞,1602,1602
세종로3팀,용산구,816. 신용산역 6번출구 앞,816,816.
중랑2팀,성동구,508. 성수아카데미타워 앞,508,508.
도봉2팀,노원구,4041. 공릉역3번출구,4041,4041
훈련원3팀,동대문구,660. 동의보감타워,660,660.
훈련원1팀,중구,4765. 동대문디자인플라자,4765,4765
개화2팀,강서구,2732.마곡수명산 1-2단지,2732,2732
상암1팀,마포구,414. 상암동주민센터 옆,414,414.
훈련원2팀,성북구,1354. 고려대학교 2번출구,1354,1354
천호2팀,송파구,1204. 거여역 3번출구,1204,1204
개화2팀,강서구,3785. 마곡14단지 1408동앞,3785,3785
도봉3팀,도봉구,1762.북한산 한신휴플러스APT앞,1762,1762
개화3팀,강서구,5075. 등촌역 1번출구,5075,5075
천왕2팀,구로구,1958. 강서수도사업소민원센터,1958,1958
천호1팀,강동구,1001. 광진교 남단 사거리(천호공원 방면),1001,1001
상암1팀,마포구,417. DMC역 2번출구 옆,417,417.
중랑1팀,광진구,573. 구의문주차장 앞,573,573.
개화2팀,강서구,3760. 발산역 8번 출구,3760,3760
상암1팀,마포구,3009.서교동사거리(신),3009,3009
도봉2팀,노원구,1669. 중계역 3번출구,1669,1669
중랑1팀,광진구,3573.광나루안전체험관,3573,3573
상암3팀,은평구,933. 역촌종합시장 버스정류장(예일여고 방면),933,933.
개화1팀,강서구,2740.마곡레포츠센터,2740,2740
도봉1팀,노원구,4003. 상계초교 입구 교차로 명주빌딩 앞,4003,4003
중랑1팀,광진구,593.자양중앙나들목,593,593.
중랑3팀,중랑구,1462.동부시장 북문 앞,1462,1462
개화3팀,양천구,768.목동5단지아파트 501동,768,768.
영남3팀,영등포구,225. 앙카라공원 앞,225,225.
천왕2팀,구로구,1901. 신도림동주민센터 앞,1901,1901
학여울2팀,송파구,1205. 종합운동장역 4번출구,1205,1205
천호2팀,송파구,2638.쌍용아파트,2638,2638
훈련원4팀,동대문구,623. 서울시립대 정문 앞,623,623.
훈련원4팀,동대문구,4121. 서울문화재단 앞,4121,4121
중랑1팀,광진구,590. 건국대학교 (입학정보관),590,590.
천호1팀,강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),1076,1076
중랑1팀,광진구,3517. 용마사거리,3517,3517
영남2팀,관악구,2175. 신림동걷고싶은문화의거리입구,2175,2175
천호2팀,송파구,4464. 올림픽공원 북2문,4464,4464
상암1팀,마포구,107. 신한은행 서교동지점,107,107.
학여울1팀,강남구,3627. 압구정나들목,3627,3627
개화1팀,강서구,3778. 김포공항입구 교차로,3778,3778
훈련원4팀,동대문구,678.장안힐스테이트(아) 앞,678,678.
도봉2팀,노원구,4008. 하계 어린이 공원,4008,4008
훈련원2팀,성북구,1332. 석계역 5번출구 건너편,1332,1332
학여울2팀,송파구,1246. 문정 법조단지10,1246,1246
중랑3팀,중랑구,1448. 코스트코 상봉점,1448,1448
영남3팀,영등포구,205. 산업은행 앞,205,205.
천호1팀,강동구,1017. 둔촌고교입구 교차로(길동주민센터 방면),1017,1017
천왕2팀,구로구,1912. 한신휴아파트 앞,1912,1912
훈련원1팀,종로구,363. 신설동역 11번출구 뒤,363,363.
영남1팀,양천구,796.목동아파트 14단지 B상가 앞,796,796.
훈련원2팀,성북구,1380.월곡역 5번출구 앞,1380,1380
개화3팀,강서구,1119. 염창동 한마음아파트 앞,1119,1119
천호2팀,송파구,1282. 송파소방서 맞은편(성내4교),1282,1282
천왕3팀,금천구,1827. 독산보도육교 앞 자전거 보관소,1827,1827
훈련원2팀,성북구,1381.석계역 4번출구 뒤,1381,1381
훈련원2팀,성북구,4408. 돌곶이역 앞,4408,4408
이수2팀,서초구,2230.이수역 4번 출구,2230,2230
학여울1팀,강남구,2348. 포스코사거리(기업은행),2348,2348
영남1팀,영등포구,4594. 양평교 영등포대여소,4594,4594
도봉2팀,노원구,1616. 하계2동 공항버스정류장 옆,1616,1616
개화1팀,강서구,3757. 신방화역 6번출구,3757,3757
중랑1팀,광진구,501. 광진구의회 앞,501,501.
영남3팀,영등포구,279. 영등포 푸르지오 아파트,279,279.
천호1팀,송파구,1208. 풍납현대아파트쉼터,1208,1208
중랑3팀,중랑구,1455. 상봉역 2번 출구,1455,1455
상암1팀,마포구,4220. 신촌 청년주택,4220,4220
세종로2팀,종로구,316. 종각역 1번출구 앞,316,316.
상암1팀,마포구,153. 성산2교 사거리,153,153.
영남1팀,영등포구,290. 당산동 SK V1 빌딩,290,290.
훈련원1팀,중구,4798. 황학동롯데캐슬,4798,4798
영남1팀,영등포구,244. 영등포삼환아파트 앞,244,244.
영남1팀,영등포구,238. 제2구민체육센타 앞,238,238.
도봉1팀,노원구,1668. 중계역 6번출구,1668,1668
개화1팀,강서구,1113. 서남환경공원 버스정류장,1113,1113
천호2팀,송파구,1215. 올림픽공원역 1번출구 앞,1215,1215
중랑2팀,성동구,525. 한양대병원사거리,525,525.
이수2팀,서초구,2222.사당역 12번출구 뒤,2222,2222
세종로3팀,용산구,841. 신용산역 1번 출구,841,841.
도봉2팀,노원구,2910.도깨비시장,2910,2910
도봉1팀,노원구,4037. 물넘이교,4037,4037
도봉2팀,노원구,5306. 동신아파트 후문 옆,5306,5306
세종로1팀,중구,4768. 서울도시건축전시관,4768,4768
개화3팀,양천구,702. 목4동주민센터 옆,702,702.
도봉2팀,노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),1619,1619
상암1팀,마포구,493.홍대입구역 6번출구,493,493.
개화3팀,강서구,1140. 목동사거리 버스정류장,1140,1140
훈련원1팀,종로구,362. 청계8가 사거리,362,362.
도봉1팀,노원구,1656. 중앙하이츠 아파트 입구,1656,1656
천호2팀,송파구,1278. 송파구청 교차로,1278,1278
상암3팀,은평구,911. 은평평화공원(역촌역4번출구),911,911.
천호1팀,강동구,1013. 강동구청역 1번 출입구,1013,1013
학여울2팀,송파구,1235. 잠실트리지움310동 옆,1235,1235
훈련원3팀,동대문구,4125. 회기역 2-①번출구,4125,4125
세종로 4팀,용산구,818. 숙명여대 입구 교차로,818,818.
중랑2팀,성동구,4382. 페코텍글로벌허브빌딩 앞,4382,4382
중랑3팀,중랑구,1442. 중랑구 중소기업 창업센터,1442,1442
학여울2팀,송파구,1221. 삼전역 4번출구,1221,1221
훈련원2팀,성북구,1351. 안암2교 옆,1351,1351
중랑1팀,광진구,539. 군자교교차로,539,539.
도봉3팀,도봉구,1741. 제일강산수산입구,1741,1741
천호1팀,강동구,3657. 서울천호동우체국,3657,3657
훈련원1팀,종로구,3416.동묘앞역 6번출구,3416,3416
중랑1팀,광진구,542. 강변역 4번출구 뒤,542,542.
개화2팀,강서구,1128. 화곡역 6번출구,1128,1128
중랑2팀,성동구,561. 서울숲역 2번출구 앞,561,561.
도봉2팀,노원구,4007. 노원 을지대학교 병원,4007,4007
개화1팀,강서구,2722.마곡 문영비지웍스,2722,2722
개화3팀,강서구,1169. 염창역 1번 출구,1169,1169
도봉3팀,도봉구,1742. 북한산 코오롱 하늘채,1742,1742
천호1팀,강동구,1077.강동역 1번출구 앞,1077,1077
도봉3팀,도봉구,1738. 창동주공17단지 상가앞,1738,1738
영남1팀,양천구,786.목동아파트 8단지 상가동 앞,786,786.
천호1팀,강동구,1047. 강동 한신휴플러스,1047,1047
이수3팀,서초구,2265. 이수고가차도 남단,2265,2265
천호1팀,송파구,2611. 송파지역자활센터 뒤,2611,2611
